,State,County,ChronicConditions,Beneficiaries,Prevalence
20683,KS,Mitchell,Schizophrenia and Other Psychotic Disorders,1430.0,2.7273
20684,KS,Mitchell,Stroke,1430.0,2.6573
20685,KS,Montgomery,Alcohol Abuse,6461.0,1.6716
20686,KS,Montgomery,Alzheimer's Disease/Dementia,6461.0,10.5247
20687,KS,Montgomery,Arthritis,6461.0,29.5465
20688,KS,Montgomery,Asthma,6461.0,3.08
20689,KS,Montgomery,Atrial Fibrillation,6461.0,7.8935
20690,KS,Montgomery,Autism Spectrum Disorders,6461.0,0.1703
20691,KS,Montgomery,COPD,6461.0,12.7689
20692,KS,Montgomery,Cancer,6461.0,7.1506
20693,KS,Montgomery,Chronic Kidney Disease,6461.0,20.4458
20694,KS,Montgomery,Depression,6461.0,20.2445
20695,KS,Montgomery,Diabetes,6461.0,27.132
20696,KS,Montgomery,Drug/Substance Abuse,6461.0,3.467
20698,KS,Montgomery,Heart Failure,6461.0,14.0536
20699,KS,Montgomery,Hepatitis (Chronic Viral B & C),6461.0,0.4179
20700,KS,Montgomery,Hyperlipidemia,6461.0,41.0772
20701,KS,Montgomery,Hypertension,6461.0,59.8205
20702,KS,Montgomery,Ischemic Heart Disease,6461.0,25.2747
20703,KS,Montgomery,Osteoporosis,6461.0,3.9003
20704,KS,Montgomery,Schizophrenia and Other Psychotic Disorders,6461.0,4.0241
20705,KS,Montgomery,Stroke,6461.0,3.2503
20707,KS,Morris,Alzheimer's Disease/Dementia,1334.0,9.97
20708,KS,Morris,Arthritis,1334.0,29.91
20709,KS,Morris,Asthma,1334.0,1.949
20710,KS,Morris,Atrial Fibrillation,1334.0,9.4453
20712,KS,Morris,COPD,1334.0,10.4948
20713,KS,Morris,Cancer,1334.0,7.8711
20714,KS,Morris,Chronic Kidney Disease,1334.0,17.6162
20715,KS,Morris,Depression,1334.0,13.1934
20716,KS,Morris,Diabetes,1334.0,24.8126
20717,KS,Morris,Drug/Substance Abuse,1334.0,1.6492
20719,KS,Morris,Heart Failure,1334.0,13.3433
20721,KS,Morris,Hyperlipidemia,1334.0,26.3868
20722,KS,Morris,Hypertension,1334.0,50.1499
20723,KS,Morris,Ischemic Heart Disease,1334.0,23.3883
20724,KS,Morris,Osteoporosis,1334.0,2.9985
20725,KS,Morris,Schizophrenia and Other Psychotic Disorders,1334.0,2.024
20726,KS,Morris,Stroke,1334.0,3.0735
20728,KS,Morton,Alzheimer's Disease/Dementia,544.0,11.0294
20729,KS,Morton,Arthritis,544.0,31.6176
20730,KS,Morton,Asthma,544.0,4.0441
20731,KS,Morton,Atrial Fibrillation,544.0,7.7206
20732,KS,Morton,Autism Spectrum Disorders,544.0,0.0
20733,KS,Morton,COPD,544.0,11.9485
20734,KS,Morton,Cancer,544.0,6.4338
20735,KS,Morton,Chronic Kidney Disease,544.0,20.5882
20736,KS,Morton,Depression,544.0,16.9118
20737,KS,Morton,Diabetes,544.0,25.3676
20738,KS,Morton,Drug/Substance Abuse,544.0,2.5735
20740,KS,Morton,Heart Failure,544.0,16.3603
20742,KS,Morton,Hyperlipidemia,544.0,41.5441
20743,KS,Morton,Hypertension,544.0,61.0294
20744,KS,Morton,Ischemic Heart Disease,544.0,28.125
20745,KS,Morton,Osteoporosis,544.0,6.6176
20746,KS,Morton,Schizophrenia and Other Psychotic Disorders,544.0,3.8603
20747,KS,Morton,Stroke,544.0,2.2059
20748,KS,Nemaha,Alcohol Abuse,2078.0,0.77
20749,KS,Nemaha,Alzheimer's Disease/Dementia,2078.0,15.3513
20750,KS,Nemaha,Arthritis,2078.0,31.9057
20751,KS,Nemaha,Asthma,2078.0,3.513
20752,KS,Nemaha,Atrial Fibrillation,2078.0,10.924
20754,KS,Nemaha,COPD,2078.0,9.3359
20755,KS,Nemaha,Cancer,2078.0,8.6141
20756,KS,Nemaha,Chronic Kidney Disease,2078.0,17.95
20757,KS,Nemaha,Depression,2078.0,14.6295
20758,KS,Nemaha,Diabetes,2078.0,23.4841
20759,KS,Nemaha,Drug/Substance Abuse,2078.0,0.7218
20761,KS,Nemaha,Heart Failure,2078.0,15.2069
20763,KS,Nemaha,Hyperlipidemia,2078.0,32.2907
20764,KS,Nemaha,Hypertension,2078.0,50.6256
20765,KS,Nemaha,Ischemic Heart Disease,2078.0,22.281
20766,KS,Nemaha,Osteoporosis,2078.0,7.8922
20767,KS,Nemaha,Schizophrenia and Other Psychotic Disorders,2078.0,1.8287
20768,KS,Nemaha,Stroke,2078.0,2.6949
20769,KS,Neosho,Alcohol Abuse,3285.0,1.3699
20770,KS,Neosho,Alzheimer's Disease/Dementia,3285.0,10.5936
20771,KS,Neosho,Arthritis,3285.0,31.1416
20772,KS,Neosho,Asthma,3285.0,3.6225
20773,KS,Neosho,Atrial Fibrillation,3285.0,8.8889
20775,KS,Neosho,COPD,3285.0,14.1248
20776,KS,Neosho,Cancer,3285.0,8.3105
20777,KS,Neosho,Chronic Kidney Disease,3285.0,22.6788
20778,KS,Neosho,Depression,3285.0,23.7139
20779,KS,Neosho,Diabetes,3285.0,28.828
20780,KS,Neosho,Drug/Substance Abuse,3285.0,2.0091
20782,KS,Neosho,Heart Failure,3285.0,13.79
20783,KS,Neosho,Hepatitis (Chronic Viral B & C),3285.0,0.4566
20784,KS,Neosho,Hyperlipidemia,3285.0,39.1476
20785,KS,Neosho,Hypertension,3285.0,56.4992
20786,KS,Neosho,Ischemic Heart Disease,3285.0,24.8706
20787,KS,Neosho,Osteoporosis,3285.0,4.9619
20788,KS,Neosho,Schizophrenia and Other Psychotic Disorders,3285.0,2.9528
20789,KS,Neosho,Stroke,3285.0,2.7093
20791,KS,Ness,Alzheimer's Disease/Dementia,740.0,12.973
20792,KS,Ness,Arthritis,740.0,44.8649
20793,KS,Ness,Asthma,740.0,4.8649
20794,KS,Ness,Atrial Fibrillation,740.0,11.6216
20796,KS,Ness,COPD,740.0,13.9189
20797,KS,Ness,Cancer,740.0,10.4054
20798,KS,Ness,Chronic Kidney Disease,740.0,27.2973
20799,KS,Ness,Depression,740.0,15.1351
20800,KS,Ness,Diabetes,740.0,26.8919
20801,KS,Ness,Drug/Substance Abuse,740.0,1.7568
20802,KS,Ness,HIV/AIDS,740.0,0.0
20803,KS,Ness,Heart Failure,740.0,21.7568
20804,KS,Ness,Hepatitis (Chronic Viral B & C),740.0,0.0
20805,KS,Ness,Hyperlipidemia,740.0,50.6757
20806,KS,Ness,Hypertension,740.0,63.2432
20807,KS,Ness,Ischemic Heart Disease,740.0,30.6757
20808,KS,Ness,Osteoporosis,740.0,5.6757
20809,KS,Ness,Schizophrenia and Other Psychotic Disorders,740.0,3.2432
20810,KS,Ness,Stroke,740.0,3.9189
20812,KS,Norton,Alzheimer's Disease/Dementia,1083.0,11.9114
20813,KS,Norton,Arthritis,1083.0,28.9935
20814,KS,Norton,Asthma,1083.0,2.4007
20815,KS,Norton,Atrial Fibrillation,1083.0,11.7267
20817,KS,Norton,COPD,1083.0,10.434
20818,KS,Norton,Cancer,1083.0,7.7562
20819,KS,Norton,Chronic Kidney Disease,1083.0,20.1293
20820,KS,Norton,Depression,1083.0,15.9741
20821,KS,Norton,Diabetes,1083.0,23.9151
20822,KS,Norton,Drug/Substance Abuse,1083.0,1.8467
20823,KS,Norton,HIV/AIDS,1083.0,0.0
20824,KS,Norton,Heart Failure,1083.0,14.2198
20825,KS,Norton,Hepatitis (Chronic Viral B & C),1083.0,0.0
20826,KS,Norton,Hyperlipidemia,1083.0,30.1939
20827,KS,Norton,Hypertension,1083.0,48.9381
20828,KS,Norton,Ischemic Heart Disease,1083.0,26.5005
20829,KS,Norton,Osteoporosis,1083.0,8.6796
20830,KS,Norton,Schizophrenia and Other Psychotic Disorders,1083.0,2.3084
20831,KS,Norton,Stroke,1083.0,1.662
20832,KS,Osage,Alcohol Abuse,3068.0,1.7601
20833,KS,Osage,Alzheimer's Disease/Dementia,3068.0,9.0939
20834,KS,Osage,Arthritis,3068.0,37.9726
20835,KS,Osage,Asthma,3068.0,4.5632
20836,KS,Osage,Atrial Fibrillation,3068.0,8.3768
20837,KS,Osage,Autism Spectrum Disorders,3068.0,0.3911
20838,KS,Osage,COPD,3068.0,14.7979
20839,KS,Osage,Cancer,3068.0,8.5072
20840,KS,Osage,Chronic Kidney Disease,3068.0,24.2177
20841,KS,Osage,Depression,3068.0,23.5658
20842,KS,Osage,Diabetes,3068.0,27.3142
20843,KS,Osage,Drug/Substance Abuse,3068.0,2.2164
20845,KS,Osage,Heart Failure,3068.0,11.9296
20846,KS,Osage,Hepatitis (Chronic Viral B & C),3068.0,0.5541
20847,KS,Osage,Hyperlipidemia,3068.0,49.5763
20848,KS,Osage,Hypertension,3068.0,57.5945
20849,KS,Osage,Ischemic Heart Disease,3068.0,24.5763
20850,KS,Osage,Osteoporosis,3068.0,4.7262
20851,KS,Osage,Schizophrenia and Other Psychotic Disorders,3068.0,1.6623
20852,KS,Osage,Stroke,3068.0,3.781
20854,KS,Osborne,Alzheimer's Disease/Dementia,910.0,11.8681
20855,KS,Osborne,Arthritis,910.0,34.0659
20856,KS,Osborne,Asthma,910.0,2.7473
20857,KS,Osborne,Atrial Fibrillation,910.0,10.8791
20859,KS,Osborne,COPD,910.0,13.2967
20860,KS,Osborne,Cancer,910.0,7.9121
20861,KS,Osborne,Chronic Kidney Disease,910.0,23.6264
20862,KS,Osborne,Depression,910.0,20.4396
20863,KS,Osborne,Diabetes,910.0,24.8352
20865,KS,Osborne,HIV/AIDS,910.0,0.0
20866,KS,Osborne,Heart Failure,910.0,20.7692
20867,KS,Osborne,Hepatitis (Chronic Viral B & C),910.0,0.0
20868,KS,Osborne,Hyperlipidemia,910.0,32.8571
20869,KS,Osborne,Hypertension,910.0,55.2747
20870,KS,Osborne,Ischemic Heart Disease,910.0,26.8132
20871,KS,Osborne,Osteoporosis,910.0,7.4725
20872,KS,Osborne,Schizophrenia and Other Psychotic Disorders,910.0,2.6374
20873,KS,Osborne,Stroke,910.0,2.4176
20874,KS,Ottawa,Alcohol Abuse,1269.0,1.182
20875,KS,Ottawa,Alzheimer's Disease/Dementia,1269.0,10.1655
20876,KS,Ottawa,Arthritis,1269.0,31.3633
20877,KS,Ottawa,Asthma,1269.0,2.6793
20878,KS,Ottawa,Atrial Fibrillation,1269.0,8.747
20880,KS,Ottawa,COPD,1269.0,10.1655
20881,KS,Ottawa,Cancer,1269.0,8.6682
20882,KS,Ottawa,Chronic Kidney Disease,1269.0,17.6517
20883,KS,Ottawa,Depression,1269.0,14.6572
20884,KS,Ottawa,Diabetes,1269.0,23.7195
20885,KS,Ottawa,Drug/Substance Abuse,1269.0,1.8913
20886,KS,Ottawa,HIV/AIDS,1269.0,0.0
20887,KS,Ottawa,Heart Failure,1269.0,8.8258
20889,KS,Ottawa,Hyperlipidemia,1269.0,37.037
20890,KS,Ottawa,Hypertension,1269.0,51.773
20891,KS,Ottawa,Ischemic Heart Disease,1269.0,18.8337
20892,KS,Ottawa,Osteoporosis,1269.0,6.383
20893,KS,Ottawa,Schizophrenia and Other Psychotic Disorders,1269.0,2.7581
20894,KS,Ottawa,Stroke,1269.0,4.6493
20895,KS,Pawnee,Alcohol Abuse,1331.0,1.4275
20896,KS,Pawnee,Alzheimer's Disease/Dementia,1331.0,12.6221
20897,KS,Pawnee,Arthritis,1331.0,28.9256
20898,KS,Pawnee,Asthma,1331.0,4.9587
20899,KS,Pawnee,Atrial Fibrillation,1331.0,8.565
20900,KS,Pawnee,Autism Spectrum Disorders,1331.0,0.0
20901,KS,Pawnee,COPD,1331.0,15.9279
20902,KS,Pawnee,Cancer,1331.0,8.1142
20903,KS,Pawnee,Chronic Kidney Disease,1331.0,21.0368
20904,KS,Pawnee,Depression,1331.0,18.7829
20905,KS,Pawnee,Diabetes,1331.0,28.8505
20906,KS,Pawnee,Drug/Substance Abuse,1331.0,1.5026
20908,KS,Pawnee,Heart Failure,1331.0,16.003
20910,KS,Pawnee,Hyperlipidemia,1331.0,38.3171
20911,KS,Pawnee,Hypertension,1331.0,59.3539
20912,KS,Pawnee,Ischemic Heart Disease,1331.0,27.5733
20913,KS,Pawnee,Osteoporosis,1331.0,9.2412
20914,KS,Pawnee,Schizophrenia and Other Psychotic Disorders,1331.0,3.3058
20915,KS,Pawnee,Stroke,1331.0,3.0053
20916,KS,Phillips,Alcohol Abuse,1366.0,0.8053
20917,KS,Phillips,Alzheimer's Disease/Dementia,1366.0,12.5915
20918,KS,Phillips,Arthritis,1366.0,34.9195
20919,KS,Phillips,Asthma,1366.0,2.2694
20920,KS,Phillips,Atrial Fibrillation,1366.0,12.2987
20922,KS,Phillips,COPD,1366.0,10.3953
20923,KS,Phillips,Cancer,1366.0,7.1742
20924,KS,Phillips,Chronic Kidney Disease,1366.0,19.0337
20925,KS,Phillips,Depression,1366.0,16.0322
20926,KS,Phillips,Diabetes,1366.0,24.1581
20927,KS,Phillips,Drug/Substance Abuse,1366.0,1.0981
20928,KS,Phillips,HIV/AIDS,1366.0,0.0
20929,KS,Phillips,Heart Failure,1366.0,19.5461
20931,KS,Phillips,Hyperlipidemia,1366.0,34.9195
20932,KS,Phillips,Hypertension,1366.0,54.1728
20933,KS,Phillips,Ischemic Heart Disease,1366.0,30.0146
20934,KS,Phillips,Osteoporosis,1366.0,7.3939
20935,KS,Phillips,Schizophrenia and Other Psychotic Disorders,1366.0,2.1962
20936,KS,Phillips,Stroke,1366.0,2.8551
20937,KS,Pottawatomie,Alcohol Abuse,3238.0,1.3589
20938,KS,Pottawatomie,Alzheimer's Disease/Dementia,3238.0,11.118
20939,KS,Pottawatomie,Arthritis,3238.0,32.2421
20940,KS,Pottawatomie,Asthma,3238.0,3.9222
20941,KS,Pottawatomie,Atrial Fibrillation,3238.0,9.6665
20943,KS,Pottawatomie,COPD,3238.0,11.1797
20944,KS,Pottawatomie,Cancer,3238.0,8.8017
20945,KS,Pottawatomie,Chronic Kidney Disease,3238.0,16.5534
20946,KS,Pottawatomie,Depression,3238.0,19.1785
20947,KS,Pottawatomie,Diabetes,3238.0,23.5022
20948,KS,Pottawatomie,Drug/Substance Abuse,3238.0,2.5633
20950,KS,Pottawatomie,Heart Failure,3238.0,12.9401
20952,KS,Pottawatomie,Hyperlipidemia,3238.0,38.7894
20953,KS,Pottawatomie,Hypertension,3238.0,53.0574
20954,KS,Pottawatomie,Ischemic Heart Disease,3238.0,24.6448
20955,KS,Pottawatomie,Osteoporosis,3238.0,6.609
20956,KS,Pottawatomie,Schizophrenia and Other Psychotic Disorders,3238.0,2.1001
20957,KS,Pottawatomie,Stroke,3238.0,3.4898
20958,KS,Pratt,Alcohol Abuse,1942.0,1.4418
20959,KS,Pratt,Alzheimer's Disease/Dementia,1942.0,9.7322
20960,KS,Pratt,Arthritis,1942.0,35.5819
20961,KS,Pratt,Asthma,1942.0,4.2739
20962,KS,Pratt,Atrial Fibrillation,1942.0,9.0113
20964,KS,Pratt,COPD,1942.0,16.3234
20965,KS,Pratt,Cancer,1942.0,8.9083
20966,KS,Pratt,Chronic Kidney Disease,1942.0,22.1936
20967,KS,Pratt,Depression,1942.0,25.4892
20968,KS,Pratt,Diabetes,1942.0,26.2101
20969,KS,Pratt,Drug/Substance Abuse,1942.0,4.3254
20971,KS,Pratt,Heart Failure,1942.0,18.9495
20973,KS,Pratt,Hyperlipidemia,1942.0,56.6426
20974,KS,Pratt,Hypertension,1942.0,62.2039
20975,KS,Pratt,Ischemic Heart Disease,1942.0,28.8363
20976,KS,Pratt,Osteoporosis,1942.0,13.7487
20977,KS,Pratt,Schizophrenia and Other Psychotic Disorders,1942.0,2.0597
20978,KS,Pratt,Stroke,1942.0,3.862
20979,KS,Rawlins,Alcohol Abuse,667.0,1.6492
20980,KS,Rawlins,Alzheimer's Disease/Dementia,667.0,11.3943
20981,KS,Rawlins,Arthritis,667.0,30.2849
20982,KS,Rawlins,Asthma,667.0,2.6987
20983,KS,Rawlins,Atrial Fibrillation,667.0,10.3448
20984,KS,Rawlins,Autism Spectrum Disorders,667.0,0.0
20985,KS,Rawlins,COPD,667.0,10.9445
20986,KS,Rawlins,Cancer,667.0,8.096
20987,KS,Rawlins,Chronic Kidney Disease,667.0,19.4903
20988,KS,Rawlins,Depression,667.0,16.1919
20989,KS,Rawlins,Diabetes,667.0,24.1379
20991,KS,Rawlins,HIV/AIDS,667.0,0.0
20992,KS,Rawlins,Heart Failure,667.0,19.0405
20994,KS,Rawlins,Hyperlipidemia,667.0,34.033
20995,KS,Rawlins,Hypertension,667.0,52.3238
20996,KS,Rawlins,Ischemic Heart Disease,667.0,23.988
20997,KS,Rawlins,Osteoporosis,667.0,12.4438
20998,KS,Rawlins,Schizophrenia and Other Psychotic Disorders,667.0,2.099
20999,KS,Rawlins,Stroke,667.0,3.7481
21000,KS,Reno,Alcohol Abuse,12510.0,1.5348
21001,KS,Reno,Alzheimer's Disease/Dementia,12510.0,8.9928
21002,KS,Reno,Arthritis,12510.0,25.1399
21003,KS,Reno,Asthma,12510.0,6.8026
21004,KS,Reno,Atrial Fibrillation,12510.0,8.2414
21005,KS,Reno,Autism Spectrum Disorders,12510.0,0.2078
21006,KS,Reno,COPD,12510.0,15.5476
21007,KS,Reno,Cancer,12510.0,8.0895
21008,KS,Reno,Chronic Kidney Disease,12510.0,28.3453
21009,KS,Reno,Depression,12510.0,26.8106
21010,KS,Reno,Diabetes,12510.0,27.9376
21011,KS,Reno,Drug/Substance Abuse,12510.0,2.9896
21012,KS,Reno,HIV/AIDS,12510.0,0.0879
21013,KS,Reno,Heart Failure,12510.0,11.9185
21014,KS,Reno,Hepatitis (Chronic Viral B & C),12510.0,0.4396
21015,KS,Reno,Hyperlipidemia,12510.0,49.2166
21016,KS,Reno,Hypertension,12510.0,62.6938
21017,KS,Reno,Ischemic Heart Disease,12510.0,26.3549
21018,KS,Reno,Osteoporosis,12510.0,9.4724
21019,KS,Reno,Schizophrenia and Other Psychotic Disorders,12510.0,2.486
21020,KS,Reno,Stroke,12510.0,3.5412
21021,KS,Republic,Alcohol Abuse,1292.0,1.0836
21022,KS,Republic,Alzheimer's Disease/Dementia,1292.0,11.9195
21023,KS,Republic,Arthritis,1292.0,26.8576
21024,KS,Republic,Asthma,1292.0,2.322
21025,KS,Republic,Atrial Fibrillation,1292.0,9.1331
21027,KS,Republic,COPD,1292.0,9.0557
21028,KS,Republic,Cancer,1292.0,6.9659
21029,KS,Republic,Chronic Kidney Disease,1292.0,15.2477
21030,KS,Republic,Depression,1292.0,15.4025
21031,KS,Republic,Diabetes,1292.0,19.8916
21032,KS,Republic,Drug/Substance Abuse,1292.0,1.3932
21034,KS,Republic,Heart Failure,1292.0,13.6223
21035,KS,Republic,Hepatitis (Chronic Viral B & C),1292.0,0.0
21036,KS,Republic,Hyperlipidemia,1292.0,21.13
21037,KS,Republic,Hypertension,1292.0,49.5356
21038,KS,Republic,Ischemic Heart Disease,1292.0,19.969
21039,KS,Republic,Osteoporosis,1292.0,6.2693
21040,KS,Republic,Schizophrenia and Other Psychotic Disorders,1292.0,2.9412
21041,KS,Republic,Stroke,1292.0,3.2508
21042,KS,Rice,Alcohol Abuse,1946.0,1.0791
21043,KS,Rice,Alzheimer's Disease/Dementia,1946.0,9.9692
21044,KS,Rice,Arthritis,1946.0,25.2826
21045,KS,Rice,Asthma,1946.0,3.6485
21046,KS,Rice,Atrial Fibrillation,1946.0,7.3484
21048,KS,Rice,COPD,1946.0,13.001
21049,KS,Rice,Cancer,1946.0,6.4748
21050,KS,Rice,Chronic Kidney Disease,1946.0,20.8119
21051,KS,Rice,Depression,1946.0,20.9661
21052,KS,Rice,Diabetes,1946.0,24.2549
21053,KS,Rice,Drug/Substance Abuse,1946.0,2.261
21054,KS,Rice,HIV/AIDS,1946.0,0.0
21055,KS,Rice,Heart Failure,1946.0,12.0761
21057,KS,Rice,Hyperlipidemia,1946.0,34.1727
21058,KS,Rice,Hypertension,1946.0,53.7513
21059,KS,Rice,Ischemic Heart Disease,1946.0,26.1562
21060,KS,Rice,Osteoporosis,1946.0,9.3011
21061,KS,Rice,Schizophrenia and Other Psychotic Disorders,1946.0,1.7986
21062,KS,Rice,Stroke,1946.0,2.7235
21063,KS,Riley,Alcohol Abuse,6574.0,1.582
21064,KS,Riley,Alzheimer's Disease/Dementia,6574.0,10.937
21065,KS,Riley,Arthritis,6574.0,34.4691
21066,KS,Riley,Asthma,6574.0,5.5826
21067,KS,Riley,Atrial Fibrillation,6574.0,9.4463
21068,KS,Riley,Autism Spectrum Disorders,6574.0,0.1673
21069,KS,Riley,COPD,6574.0,11.5759
21070,KS,Riley,Cancer,6574.0,9.9179
21071,KS,Riley,Chronic Kidney Disease,6574.0,19.3337
21072,KS,Riley,Depression,6574.0,21.8436
21073,KS,Riley,Diabetes,6574.0,22.5281
21074,KS,Riley,Drug/Substance Abuse,6574.0,3.6507
21076,KS,Riley,Heart Failure,6574.0,11.728
21077,KS,Riley,Hepatitis (Chronic Viral B & C),6574.0,0.3499
21078,KS,Riley,Hyperlipidemia,6574.0,46.2884
21079,KS,Riley,Hypertension,6574.0,57.0581
21080,KS,Riley,Ischemic Heart Disease,6574.0,22.3608
21081,KS,Riley,Osteoporosis,6574.0,8.9443
21082,KS,Riley,Schizophrenia and Other Psychotic Disorders,6574.0,3.1488
21083,KS,Riley,Stroke,6574.0,3.6812
21084,KS,Rooks,Alcohol Abuse,1164.0,1.1168
21085,KS,Rooks,Alzheimer's Disease/Dementia,1164.0,12.1993
21086,KS,Rooks,Arthritis,1164.0,33.8488
21087,KS,Rooks,Asthma,1164.0,4.2955
21088,KS,Rooks,Atrial Fibrillation,1164.0,9.2784
21089,KS,Rooks,Autism Spectrum Disorders,1164.0,0.0
21090,KS,Rooks,COPD,1164.0,15.9794
21091,KS,Rooks,Cancer,1164.0,10.7388
21092,KS,Rooks,Chronic Kidney Disease,1164.0,26.4605
21093,KS,Rooks,Depression,1164.0,25.6873
21094,KS,Rooks,Diabetes,1164.0,27.4914
21095,KS,Rooks,Drug/Substance Abuse,1164.0,1.3746
21096,KS,Rooks,HIV/AIDS,1164.0,0.0
21097,KS,Rooks,Heart Failure,1164.0,17.268
21099,KS,Rooks,Hyperlipidemia,1164.0,49.9141
21100,KS,Rooks,Hypertension,1164.0,62.3711
21101,KS,Rooks,Ischemic Heart Disease,1164.0,26.9759
21102,KS,Rooks,Osteoporosis,1164.0,8.2474
21103,KS,Rooks,Schizophrenia and Other Psychotic Disorders,1164.0,2.2337
21104,KS,Rooks,Stroke,1164.0,2.4055
21105,KS,Rush,Alcohol Abuse,808.0,1.8564
21106,KS,Rush,Alzheimer's Disease/Dementia,808.0,12.5
21107,KS,Rush,Arthritis,808.0,32.5495
21108,KS,Rush,Asthma,808.0,4.0842
21109,KS,Rush,Atrial Fibrillation,808.0,10.5198
21111,KS,Rush,COPD,808.0,16.2129
21112,KS,Rush,Cancer,808.0,7.9208
21113,KS,Rush,Chronic Kidney Disease,808.0,26.4851
21114,KS,Rush,Depression,808.0,19.3069
21115,KS,Rush,Diabetes,808.0,25.7426
21116,KS,Rush,Drug/Substance Abuse,808.0,2.2277
21118,KS,Rush,Heart Failure,808.0,19.0594
21120,KS,Rush,Hyperlipidemia,808.0,45.1733
21121,KS,Rush,Hypertension,808.0,58.9109
21122,KS,Rush,Ischemic Heart Disease,808.0,29.703
21123,KS,Rush,Osteoporosis,808.0,8.5396
21124,KS,Rush,Schizophrenia and Other Psychotic Disorders,808.0,2.104
21125,KS,Rush,Stroke,808.0,3.0941
21126,KS,Russell,Alcohol Abuse,1751.0,2.1131
21127,KS,Russell,Alzheimer's Disease/Dementia,1751.0,11.0794
21128,KS,Russell,Arthritis,1751.0,32.0388
21129,KS,Russell,Asthma,1751.0,3.8835
21130,KS,Russell,Atrial Fibrillation,1751.0,11.5363
21132,KS,Russell,COPD,1751.0,16.2764
21133,KS,Russell,Cancer,1751.0,7.4814
21134,KS,Russell,Chronic Kidney Disease,1751.0,21.8732
21135,KS,Russell,Depression,1751.0,18.1039
21136,KS,Russell,Diabetes,1751.0,28.0982
21137,KS,Russell,Drug/Substance Abuse,1751.0,1.2564
21138,KS,Russell,HIV/AIDS,1751.0,0.0
21139,KS,Russell,Heart Failure,1751.0,15.9909
21141,KS,Russell,Hyperlipidemia,1751.0,35.0086
21142,KS,Russell,Hypertension,1751.0,55.9109
21143,KS,Russell,Ischemic Heart Disease,1751.0,26.7276
21144,KS,Russell,Osteoporosis,1751.0,5.197
21145,KS,Russell,Schizophrenia and Other Psychotic Disorders,1751.0,3.2553
21146,KS,Russell,Stroke,1751.0,2.2273
21147,KS,Saline,Alcohol Abuse,9712.0,1.7607
21148,KS,Saline,Alzheimer's Disease/Dementia,9712.0,11.3365
21149,KS,Saline,Arthritis,9712.0,34.3801
21150,KS,Saline,Asthma,9712.0,4.0362
21151,KS,Saline,Atrial Fibrillation,9712.0,8.3505
21152,KS,Saline,Autism Spectrum Disorders,9712.0,0.2574
21153,KS,Saline,COPD,9712.0,13.159
21154,KS,Saline,Cancer,9712.0,7.9386
21155,KS,Saline,Chronic Kidney Disease,9712.0,19.8517
21156,KS,Saline,Depression,9712.0,22.6215
21157,KS,Saline,Diabetes,9712.0,25.8031
21158,KS,Saline,Drug/Substance Abuse,9712.0,2.605
21159,KS,Saline,HIV/AIDS,9712.0,0.1647
21160,KS,Saline,Heart Failure,9712.0,11.0894
21161,KS,Saline,Hepatitis (Chronic Viral B & C),9712.0,0.659
21162,KS,Saline,Hyperlipidemia,9712.0,48.1878
21163,KS,Saline,Hypertension,9712.0,58.6285
21164,KS,Saline,Ischemic Heart Disease,9712.0,21.3447
21165,KS,Saline,Osteoporosis,9712.0,7.9283
21166,KS,Saline,Schizophrenia and Other Psychotic Disorders,9712.0,3.7068
21167,KS,Saline,Stroke,9712.0,3.9539
21168,KS,Scott,Alcohol Abuse,962.0,1.5593
21169,KS,Scott,Alzheimer's Disease/Dementia,962.0,12.578
21170,KS,Scott,Arthritis,962.0,42.7235
21171,KS,Scott,Asthma,962.0,2.079
21172,KS,Scott,Atrial Fibrillation,962.0,10.2911
21173,KS,Scott,Autism Spectrum Disorders,962.0,0.0
21174,KS,Scott,COPD,962.0,16.1123
21175,KS,Scott,Cancer,962.0,9.7713
21176,KS,Scott,Chronic Kidney Disease,962.0,22.7651
21177,KS,Scott,Depression,962.0,21.1019
21178,KS,Scott,Diabetes,962.0,21.5177
21179,KS,Scott,Drug/Substance Abuse,962.0,1.6632
21180,KS,Scott,HIV/AIDS,962.0,0.0
21181,KS,Scott,Heart Failure,962.0,14.2412
21183,KS,Scott,Hyperlipidemia,962.0,62.8898
21184,KS,Scott,Hypertension,962.0,62.0582
21185,KS,Scott,Ischemic Heart Disease,962.0,28.7942
21186,KS,Scott,Osteoporosis,962.0,7.6923
21187,KS,Scott,Schizophrenia and Other Psychotic Disorders,962.0,2.183
21188,KS,Scott,Stroke,962.0,4.0541
21189,KS,Sedgwick,Alcohol Abuse,60418.0,1.8206
21190,KS,Sedgwick,Alzheimer's Disease/Dementia,60418.0,10.6276
21191,KS,Sedgwick,Arthritis,60418.0,28.4882
21192,KS,Sedgwick,Asthma,60418.0,3.7787
21193,KS,Sedgwick,Atrial Fibrillation,60418.0,8.183
21194,KS,Sedgwick,Autism Spectrum Disorders,60418.0,0.235
21195,KS,Sedgwick,COPD,60418.0,10.8676
21196,KS,Sedgwick,Cancer,60418.0,7.9033
21197,KS,Sedgwick,Chronic Kidney Disease,60418.0,24.1352
21198,KS,Sedgwick,Depression,60418.0,19.4942
21199,KS,Sedgwick,Diabetes,60418.0,26.2422
21200,KS,Sedgwick,Drug/Substance Abuse,60418.0,3.0157
21201,KS,Sedgwick,HIV/AIDS,60418.0,0.245
